winner_is_blue,is_title_bout,no_of_rounds,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,total_fight_time_secs,finish_DQ,finish_KO/TKO,finish_M-DEC,finish_Overturned,finish_S-DEC,finish_SUB,finish_U-DEC,year,month,day,Australia,Brazil,Canada,Chile,China,Croatia,Czech Republic,Denmark,Germany,Ireland,Japan,Mexico,Netherlands,New Zealand,Philippines,Poland,Russia,Singapore,South Korea,Sweden,USA,United Arab Emirates,United Kingdom,Uruguay,Catch Weight,Featherweight,Flyweight,Heavyweight,Light Heavyweight,Lightweight,Middleweight,Welterweight,Women's Bantamweight,Women's Featherweight,Women's Flyweight,Women's Strawweight,B_Orthodox,B_Southpaw,B_Switch,R_Orthodox,R_Southpaw,R_Switch,better_rank_Red,better_rank_neither,weight_dif,odds_dif,ev_dif,draw_dif,avg_SIG_STR_pct_dif,avg_TD_pct_dif,win_by_Decision_Majority_dif,win_by_Decision_Split_dif,win_by_Decision_Unanimous_dif,win_by_TKO_Doctor_Stoppage_dif
1,0,3,0,-1,-2,-4,-2,-17,0,-2,0,-5.08,-5.08,0,1.22,0.0,-1.59,1,900.0,0,0,0,0,0,0,1,2020,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,302,75.11976048,0,0.13,0.6,0,0,-2,0
0,0,3,0,0,0,0,-2,-6,0,0,0,0.0,5.08,1,3.15,1.7,-0.33,1,88.0,0,0,0,0,0,1,0,2020,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,225,20.0,0,0.19,-1.0,0,0,0,0
1,0,3,0,0,-2,-5,-2,-12,0,-2,-2,2.54,0.0,-3,-1.15,-1.3,0.9,1,900.0,0,0,0,0,0,0,1,2020,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,375,117.38095238,1,0.010000000000000009,-0.12999999999999998,0,-1,0,0
0,0,3,2,0,0,0,2,6,0,0,0,2.54,5.08,-7,5.23,0.0,1.67,1,255.0,0,1,0,0,0,0,0,2020,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,302,75.11976048,0,0.52,0.3,0,0,0,0
0,0,3,1,-3,-1,-1,1,1,0,0,-2,-5.08,-5.08,7,0.32,-2.5,-2.45,1,900.0,0,0,0,0,0,0,1,2020,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,445,155.0,0,-0.04999999999999999,-0.07,0,0,1,0
1,0,3,-2,1,-1,-3,-2,-9,0,0,-2,12.7,10.16,-6,-0.01,-0.8,-0.75,1,145.0,0,0,0,0,0,1,0,2020,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,585,220.14925373,0,0.0,-0.6,0,0,-1,0
0,0,3,0,2,0,-1,-1,-6,0,0,-1,7.62,10.16,0,0.86,-0.8,0.55,1,900.0,0,0,0,0,0,0,1,2020,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-385,-123.48837209,0,0.07000000000000006,0.27,0,0,0,0
1,0,3,0,0,0,0,0,0,0,0,0,-5.08,-7.62,-4,0.0,0.0,0.0,1,282.0,0,0,0,0,0,1,0,2020,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-302,-75.11976048,0,0.0,0.0,0,0,0,0
1,0,3,-1,1,-3,-3,-1,-8,0,0,-3,2.54,5.08,-10,-0.74,-0.7,-0.92,1,900.0,0,0,0,0,0,0,1,2020,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-360,-110.0,0,0.010000000000000009,-0.37,0,0,0,0
1,0,3,1,0,1,1,2,6,0,0,1,7.62,7.62,0,2.08,0.6,3.74,1,900.0,0,0,1,0,0,0,0,2020,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,15,-317,-83.50282486,0,0.39,0.66,0,0,0,0
0,0,5,0,5,4,1,-1,1,0,-3,1,-10.16,-2.54,-4,-1.17,0.7,1.73,1,1500.0,0,0,0,0,0,0,1,2020,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,506,215.14925373,0,0.07,0.06,0,2,1,0
0,0,3,-2,0,-1,-1,-5,-16,-1,2,-1,-5.08,5.08,-3,-0.61,-1.0,-4.11,1,900.0,0,0,0,0,0,0,1,2020,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,253,20.0,0,-0.06,-0.39,0,1,-3,0
0,0,3,-2,2,-2,-1,-2,-3,0,-1,0,5.08,-10.16,-1,0.41,0.0,2.64,1,900.0,0,0,0,0,0,0,1,2020,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,253,41.07801418,1,0.08999999999999997,0.24999999999999997,0,1,-1,0
1,0,3,1,-3,-3,-3,0,-8,0,0,0,2.54,15.24,-3,-2.26,0.1,-1.59,1,900.0,0,0,0,0,0,0,1,2020,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,272,20.0,0,0.0,0.6699999999999999,0,0,-3,0
1,0,3,0,-3,-3,-4,-1,-7,0,-4,0,7.62,0.0,-2,-4.59,0.0,-0.57,1,900.0,0,0,0,0,0,0,1,2020,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,605,231.01449275,0,-0.46,-0.33,0,0,0,0
1,0,3,0,-1,-1,-1,-3,-8,0,-1,0,7.62,-2.54,-9,-2.64,0.0,0.0,1,372.0,0,0,0,0,0,1,0,2020,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-646,-231.01449275,0,-0.34,0.0,0,0,0,0
1,0,3,0,-2,-3,-5,-1,-11,0,-1,-1,0.0,2.54,4,-1.18,1.3,-2.13,1,258.0,0,1,0,0,0,0,0,2020,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,292,68.27160494,1,-0.040000000000000036,-0.64,0,-1,-2,0
0,0,3,0,0,0,0,0,0,0,0,0,-7.62,-7.62,5,0.0,0.0,0.0,1,300.0,0,1,0,0,0,0,0,2020,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-20,317,117.38095238,0,0.0,0.0,0,0,0,0
0,0,3,0,0,-1,-2,-1,-8,0,-1,1,-2.54,0.0,-3,-3.73,1.5,1.57,1,900.0,0,0,0,0,0,0,1,2020,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,258,53.33333333,0,-0.23000000000000004,0.10999999999999999,0,0,-2,0
1,0,3,0,0,0,0,0,0,0,0,0,-7.62,-15.24,1,-5.0,0.0,1.41,1,163.0,0,0,0,0,0,1,0,2020,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,350,75.11976048,0,0.03999999999999998,-0.33999999999999997,0,0,0,0
0,0,3,2,-1,-1,-1,2,3,0,0,-1,2.54,-2.54,5,-1.71,-0.7,-4.67,1,449.0,0,0,0,0,0,1,0,2020,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1190,461.01398601,0,0.08999999999999997,-0.57,0,0,0,0
0,1,5,0,-8,-7,6,-7,27,-2,5,0,-2.54,-5.08,-3,-0.27,0.2,-1.74,1,1500.0,0,0,0,0,0,0,1,2020,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,430,148.33333333000002,0,-0.050000000000000044,0.08999999999999997,0,1,0,0
0,1,3,1,-8,5,9,5,42,6,6,2,12.7,-5.08,-3,0.51,0.0,-1.92,1,1500.0,0,0,0,0,1,0,0,2020,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,380,122.38095238,0,-0.12999999999999995,0.48999999999999994,0,1,0,0
0,1,3,2,-6,9,12,5,53,14,8,0,0.0,7.62,6,-2.18,-0.1,-1.09,1,1404.0,0,1,0,0,0,0,0,2020,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,390,128.48837208999998,0,-0.020000000000000018,0.12,0,0,4,0
1,0,3,0,0,-1,-5,-2,-11,1,-2,1,10.16,7.62,0,-2.6,0.4,-1.04,1,900.0,0,0,0,0,1,0,0,2020,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,-390,-128.48837208999998,0,-0.09000000000000002,-0.029999999999999916,0,-1,-3,0
0,0,3,0,-2,0,2,3,14,0,2,1,2.54,-2.54,0,-1.44,-0.6,-0.71,1,141.0,0,0,0,0,0,1,0,2020,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1270,487.01298701,0,0.08000000000000002,-0.16999999999999998,0,0,-1,0
1,0,3,0,-2,-3,-5,-3,-18,-1,-3,0,5.08,2.54,-3,-4.88,0.0,-0.39,1,349.0,0,1,0,0,0,0,0,2020,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,288,66.10691824,0,-0.45,-0.22,0,-2,0,0
1,0,3,0,2,-4,-5,-1,-17,0,-1,-1,0.0,-7.62,3,-1.25,-0.5,0.57,1,900.0,0,0,0,0,1,0,0,2020,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-242,-33.37313433,0,0.07,0.21999999999999997,0,-1,-2,0
0,0,3,0,0,-1,-3,-1,-11,0,-1,-1,5.08,2.54,0,4.25,1.2,-2.5,1,195.0,0,0,0,0,0,1,0,2020,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,385,123.48837209,0,0.06000000000000005,-0.010000000000000009,0,-1,0,0
0,0,3,0,-6,-5,-6,0,-15,-1,-2,-2,-10.16,-17.78,-11,-2.4,-0.4,-1.1,1,900.0,0,0,0,0,0,0,1,2020,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,322,88.50282486,-1,-0.41,-0.25,0,-1,-1,0
0,0,3,0,-1,-3,-5,-5,-28,0,-2,0,0.0,0.0,-2,-3.52,-0.1,-1.54,1,900.0,0,0,0,0,0,0,1,2020,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,16,0,0.0,0,-0.5,-0.5,0,0,-3,0
0,0,3,0,-1,-1,-1,-2,-6,0,-1,0,-10.16,-12.7,7,-4.81,-0.3,-0.35,1,900.0,0,0,0,0,0,0,0,2020,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,322,86.44444444,0,-0.43,-0.2,0,0,0,0
0,0,3,2,-1,-1,-1,2,3,0,0,0,0.0,-5.08,7,-7.8,0.0,0.0,1,900.0,0,0,0,0,0,0,1,2020,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,445,155.0,0,-0.19999999999999996,0.0,0,-1,0,0
1,0,3,-1,1,1,2,2,9,1,0,0,-5.08,-10.16,3,-2.47,-1.0,1.64,1,758.0,0,1,0,0,0,0,0,2020,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,292,68.27160494,0,0.030000000000000027,-0.19000000000000006,0,1,1,0
0,0,5,-1,3,-1,-8,-2,-25,-2,-3,-1,7.62,7.62,-1,-0.75,-0.9,-1.12,1,1500.0,0,0,0,0,0,0,1,2020,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,405,135.55555556000002,0,-0.03999999999999998,-0.08999999999999997,-1,1,-4,0
0,0,3,-2,1,1,-1,-4,-14,0,-4,4,10.16,7.62,0,-2.05,2.7,0.89,1,900.0,0,0,0,0,0,0,1,2020,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,550,203.25396825,0,-0.03999999999999998,-0.02999999999999997,0,-1,0,0
0,0,3,0,-2,-2,-2,0,-3,0,-1,-1,2.54,2.54,3,1.91,-0.5,-0.68,1,900.0,0,0,0,0,0,0,1,2020,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,540,202.21311475,0,0.08000000000000007,0.030000000000000027,0,0,0,0
1,0,3,1,0,0,-7,-8,-41,0,-4,1,10.16,10.16,-1,-0.07,0.5,-0.53,1,824.0,0,0,0,0,0,1,0,2020,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,53,-410,-136.52173913000001,0,0.020000000000000018,-0.23,0,-2,-2,0
1,0,3,0,0,-1,-3,-2,-15,0,0,-1,-10.16,-2.54,7,1.62,-1.0,-1.0,1,773.0,0,0,0,0,0,1,0,2020,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,445,155.0,0,-0.050000000000000044,-0.29,0,0,-2,0
0,0,3,-3,0,-1,-2,-4,-14,0,0,-1,-7.62,-10.16,-12,-2.54,-0.2,-1.66,1,900.0,0,0,0,0,0,0,0,2020,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,-535,-197.21311475,0,-0.37,-0.43,0,-1,0,0
1,0,3,0,0,1,1,0,3,0,0,0,0.0,-7.62,-6,1.44,0.0,0.0,1,161.0,0,1,0,0,0,0,0,2020,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,15,0,0.0,0,0.08000000000000002,0.0,0,0,1,0
1,0,3,-4,-1,0,0,-4,9,0,0,0,-2.54,-10.16,-2,-1.09,0.8,0.83,1,764.0,0,0,0,0,0,1,0,2020,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,780,303.02197802,0,0.020000000000000018,0.6,0,1,-1,0
0,0,3,1,0,-1,-1,1,-5,0,-1,0,0.0,-7.62,-3,-3.13,0.0,-0.82,1,48.0,0,1,0,0,0,0,0,2020,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,493,179.02877698,0,-0.36,-0.5,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,0,-2.54,-160.02,15,0.0,0.0,0.0,1,746.0,0,0,0,0,0,1,0,2020,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,313,80.85714286000001,0,0.0,0.0,0,0,0,0
1,0,3,0,0,0,0,-2,-5,0,0,-1,0.0,-2.54,-7,-0.8,-0.5,5.65,1,900.0,0,0,0,0,0,0,1,2020,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-8,-6.6203243900000075,0,0.08000000000000007,0.3,0,0,1,0
0,0,5,0,-2,-1,-3,-1,-6,0,-3,0,7.62,0.0,2,1.62,0.2,-5.88,1,1500.0,0,0,0,0,0,0,1,2020,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-15,725,300.0,0,0.08999999999999997,0.19999999999999996,0,1,-1,0
0,0,3,0,1,1,0,-1,0,0,-1,1,12.7,12.7,-6,3.46,0.0,-1.14,1,900.0,0,0,0,0,0,0,1,2020,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-260,-48.571428569999995,0,0.14,0.55,0,0,0,0
0,0,3,1,0,-2,-2,-1,-8,-1,2,0,-2.54,2.54,12,0.14,0.3,-0.78,1,900.0,0,0,0,0,0,0,1,2020,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,300,77.5,1,-0.050000000000000044,0.73,0,-2,-2,0
0,0,3,0,-1,-3,-4,-1,-18,0,2,-1,2.54,5.08,4,0.95,-0.2,-1.77,1,900.0,0,0,0,0,0,0,1,2020,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,240,33.07692308,0,0.08000000000000002,0.69,0,-1,-4,0
0,0,3,-1,2,-5,-16,-12,-64,0,-3,-7,15.24,5.08,-10,0.29,-0.8,0.14,1,145.0,0,0,0,0,0,1,0,2020,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-440,-158.33333333000002,0,0.08999999999999997,0.15999999999999998,0,-2,-4,0
1,0,3,1,0,4,-8,-7,-40,-2,-1,-1,7.62,2.54,-5,2.5,-0.4,-2.27,1,900.0,0,0,0,0,0,0,1,2020,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-430,-152.44680850999998,1,0.15999999999999998,-0.09000000000000002,0,-1,-5,0
0,0,3,-4,1,-2,-5,-5,-29,0,0,-1,-2.54,5.08,-4,0.76,-0.1,2.33,1,900.0,0,0,0,0,0,0,1,2020,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,-385,-127.38095238,0,-0.08999999999999997,0.61,0,0,-4,0
0,0,3,0,0,2,2,0,0,0,1,0,-2.54,5.08,0,-0.34,1.9,0.43,1,590.0,0,1,0,0,0,0,0,2020,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-220,-16.666666669999998,0,0.12000000000000005,0.33999999999999997,0,0,1,0
1,0,3,1,-1,0,-1,-4,-18,0,0,1,-5.08,-10.16,-8,-2.54,0.6,3.1,1,876.0,0,0,0,0,0,1,0,2020,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,-220,-16.666666669999998,0,0.12,0.16999999999999998,0,-1,-1,0
1,0,3,1,0,-1,-2,4,-14,0,-1,0,-7.62,-15.24,1,-6.68,0.0,-1.18,1,41.0,0,1,0,0,0,0,0,2020,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-15,620,250.58823529,0,-0.46,-0.45,0,-1,0,0
1,0,3,0,1,1,1,-2,-2,-2,1,0,-5.08,-5.08,-1,0.7,-0.1,-0.42,1,900.0,0,0,0,0,0,0,1,2020,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,230,25.0,0,0.07,0.11000000000000001,0,1,-1,0
0,0,3,-1,0,-1,-1,-2,-9,0,0,0,7.62,7.62,-3,-3.02,0.0,-1.0,1,600.0,0,1,0,0,0,0,0,2020,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-345,-105.94594595000001,0,-0.44,-0.6,0,0,-1,0
1,0,5,0,1,0,0,-5,4,-1,-1,3,-5.08,-5.08,-1,0.33,0.9,1.37,1,1500.0,0,0,0,0,0,0,1,2020,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-10,-250,-43.07692308,1,0.04999999999999999,-0.020000000000000018,0,-2,0,0
1,0,3,0,0,0,0,0,1,0,0,-1,-2.54,0.0,-3,0.89,-0.2,0.36,1,257.0,0,0,0,0,0,1,0,2020,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-440,-166.52173913000001,1,-0.11000000000000004,-0.11999999999999994,0,-1,2,0
0,0,3,1,0,1,-1,-2,-13,0,0,-2,-5.08,10.16,-2,0.52,-1.0,-2.11,1,900.0,0,0,0,0,1,0,0,2020,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,10,-355,-115.94594595000001,0,0.0,0.15999999999999998,0,0,1,0
0,0,3,-1,1,-1,-7,-5,-12,0,-2,0,-5.08,-12.7,-5,0.85,-0.2,-2.49,1,900.0,0,0,0,0,1,0,0,2020,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,420,154.54545455,0,0.06,-0.45,0,-1,-4,0
0,0,3,1,0,1,1,2,1,0,0,1,0.0,-10.16,-5,-0.97,-0.2,-0.19,1,900.0,0,0,0,0,0,0,1,2020,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,10,324,97.11976048,0,-0.19000000000000006,-0.05000000000000002,0,1,-1,0
0,0,3,2,0,2,2,3,0,0,0,0,-12.7,-15.24,4,2.11,0.3,0.31,1,162.0,0,0,0,0,0,1,0,2020,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,-10,640,275.14925373,0,-0.03999999999999998,1.0,0,1,1,0
0,0,3,0,-3,-3,-3,-2,-7,0,0,0,-2.54,-2.54,1,-3.84,0.0,-7.8,1,900.0,0,0,0,0,0,0,1,2020,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1435,622.5,0,-0.37,-0.45,0,0,-3,0
0,0,3,2,-1,0,0,3,1,0,0,0,-2.54,0.0,-1,-0.55,0.0,3.18,1,22.0,0,1,0,0,0,0,0,2020,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1060,467.60869565,0,0.08999999999999997,0.77,0,0,0,0
